"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"7091",2020,5,7,12,"neutral",1326,0.0903269754768392
"7092",2020,5,7,12,"positive",927,0.0631471389645777
"7093",2020,5,7,13,"negative",13466,0.843575768965733
"7094",2020,5,7,13,"neutral",1562,0.0978512810875149
"7095",2020,5,7,13,"positive",935,0.0585729499467519
"7096",2020,5,7,14,"negative",14141,0.838134186818397
"7097",2020,5,7,14,"neutral",1745,0.103425794215268
"7098",2020,5,7,14,"positive",986,0.0584400189663348
"7099",2020,5,7,15,"negative",13400,0.841338607396245
"7100",2020,5,7,15,"neutral",1563,0.0981352420418158
"7101",2020,5,7,15,"positive",964,0.0605261505619388
"7102",2020,5,7,16,"negative",13218,0.834680474867391
"7103",2020,5,7,16,"neutral",1576,0.099520080828492
"7104",2020,5,7,16,"positive",1042,0.0657994443041172
"7105",2020,5,7,17,"negative",15321,0.835614944095991
"7106",2020,5,7,17,"neutral",1717,0.0936460321788928
"7107",2020,5,7,17,"positive",1297,0.0707390237251159
"7108",2020,5,7,18,"negative",14815,0.831836047164514
"7109",2020,5,7,18,"neutral",1742,0.0978102189781022
"7110",2020,5,7,18,"positive",1253,0.0703537338573835
"7111",2020,5,7,19,"negative",15188,0.836435730807358
"7112",2020,5,7,19,"neutral",1746,0.0961559643132504
"7113",2020,5,7,19,"positive",1224,0.067408304879392
"7114",2020,5,7,20,"negative",16605,0.832163977147439
"7115",2020,5,7,20,"neutral",2071,0.103788714042297
"7116",2020,5,7,20,"positive",1278,0.0640473088102636
"7117",2020,5,7,21,"negative",16089,0.832290103978066
"7118",2020,5,7,21,"neutral",2027,0.104857482799648
"7119",2020,5,7,21,"positive",1215,0.0628524132222854
"7120",2020,5,7,22,"negative",18154,0.837786699893858
"7121",2020,5,7,22,"neutral",2228,0.102819696340394
"7122",2020,5,7,22,"positive",1287,0.0593936037657483
"7123",2020,5,7,23,"negative",18246,0.842071257153406
"7124",2020,5,7,23,"neutral",2211,0.102039874469263
"7125",2020,5,7,23,"positive",1211,0.0558888683773306
"7126",2020,5,8,0,"negative",19878,0.846196415648546
"7127",2020,5,8,0,"neutral",2493,0.106125750287344
"7128",2020,5,8,0,"positive",1120,0.0476778340641097
"7129",2020,5,8,1,"negative",20261,0.846394853371209
"7130",2020,5,8,1,"neutral",2543,0.106232767983959
"7131",2020,5,8,1,"positive",1134,0.0473723786448325
"7132",2020,5,8,2,"negative",16723,0.8417476216842
"7133",2020,5,8,2,"neutral",2157,0.108572003825439
"7134",2020,5,8,2,"positive",987,0.0496803744903609
"7135",2020,5,8,3,"negative",15238,0.846179475788538
"7136",2020,5,8,3,"neutral",1933,0.107341181697024
"7137",2020,5,8,3,"positive",837,0.046479342514438
"7138",2020,5,8,4,"negative",13191,0.850209474701901
"7139",2020,5,8,4,"neutral",1550,0.0999033193683532
"7140",2020,5,8,4,"positive",774,0.0498872059297454
"7141",2020,5,8,5,"negative",6250,0.841184387617766
"7142",2020,5,8,5,"neutral",773,0.104037685060565
"7143",2020,5,8,5,"positive",407,0.0547779273216689
"7144",2020,5,8,6,"negative",7309,0.827184246265278
"7145",2020,5,8,6,"neutral",876,0.0991398822996831
"7146",2020,5,8,6,"positive",651,0.0736758714350385
"7147",2020,5,8,7,"negative",8176,0.818664263542605
"7148",2020,5,8,7,"neutral",1034,0.103534594973466
"7149",2020,5,8,7,"positive",777,0.0778011414839291
"7150",2020,5,8,8,"negative",8483,0.799528746465598
"7151",2020,5,8,8,"neutral",1311,0.123562676720075
"7152",2020,5,8,8,"positive",816,0.0769085768143261
"7153",2020,5,8,9,"negative",9419,0.806214157322605
"7154",2020,5,8,9,"neutral",1344,0.115038945476333
"7155",2020,5,8,9,"positive",920,0.0787468972010614
"7156",2020,5,8,10,"negative",10907,0.818045451136278
"7157",2020,5,8,10,"neutral",1466,0.10995274881872
"7158",2020,5,8,10,"positive",960,0.0720018000450011
"7159",2020,5,8,11,"negative",12136,0.823505462441474
"7160",2020,5,8,11,"neutral",1618,0.10979168080342
"7161",2020,5,8,11,"positive",983,0.0667028567551062
"7162",2020,5,8,12,"negative",13667,0.835238037034774
"7163",2020,5,8,12,"neutral",1580,0.0965593106398582
"7164",2020,5,8,12,"positive",1116,0.0682026523253682
"7165",2020,5,8,13,"negative",17184,0.852127343052663
"7166",2020,5,8,13,"neutral",1917,0.0950609937518596
"7167",2020,5,8,13,"positive",1065,0.0528116631954775
"7168",2020,5,8,14,"negative",15873,0.853111899387294
"7169",2020,5,8,14,"neutral",1744,0.0937332043426852
"7170",2020,5,8,14,"positive",989,0.0531548962700204
"7171",2020,5,8,15,"negative",15639,0.841938088829071
"7172",2020,5,8,15,"neutral",1684,0.0906594885598923
"7173",2020,5,8,15,"positive",1252,0.0674024226110363
"7174",2020,5,8,16,"negative",16028,0.836054457253143
"7175",2020,5,8,16,"neutral",1782,0.0929528976057587
"7176",2020,5,8,16,"positive",1361,0.0709926451410985
"7177",2020,5,8,17,"negative",15532,0.835952637244349
"7178",2020,5,8,17,"neutral",1719,0.092518837459634
"7179",2020,5,8,17,"positive",1329,0.0715285252960172
"7180",2020,5,8,18,"negative",15111,0.828226911482598
"7181",2020,5,8,18,"neutral",1735,0.0950945464510825
"7182",2020,5,8,18,"positive",1399,0.0766785420663195
"7183",2020,5,8,19,"negative",15909,0.811518057539278
"7184",2020,5,8,19,"neutral",2280,0.116302795347888
"7185",2020,5,8,19,"positive",1415,0.0721791471128341
"7186",2020,5,8,20,"negative",14357,0.814211988884478
"7187",2020,5,8,20,"neutral",2064,0.117053252424431
"7188",2020,5,8,20,"positive",1212,0.0687347586910906
"7189",2020,5,8,21,"negative",15279,0.819425077764668
"7190",2020,5,8,21,"neutral",2200,0.117987772176338
"7191",2020,5,8,21,"positive",1167,0.0625871500589939
"7192",2020,5,8,22,"negative",17284,0.82968509984639
"7193",2020,5,8,22,"neutral",2267,0.108822964669739
"7194",2020,5,8,22,"positive",1281,0.061491935483871
"7195",2020,5,8,23,"negative",18562,0.822054915854739
"7196",2020,5,8,23,"neutral",2715,0.120239149689991
"7197",2020,5,8,23,"positive",1303,0.0577059344552701
"7198",2020,5,9,0,"negative",18050,0.81478806482192
"7199",2020,5,9,0,"neutral",2837,0.128063919108021
"7200",2020,5,9,0,"positive",1266,0.0571480160700582
"7201",2020,5,9,1,"negative",15081,0.8144407841443
"7202",2020,5,9,1,"neutral",2406,0.129934654641681
"7203",2020,5,9,1,"positive",1030,0.0556245612140195
"7204",2020,5,9,2,"negative",14582,0.818523715969688
"7205",2020,5,9,2,"neutral",2265,0.127140050519225
"7206",2020,5,9,2,"positive",968,0.0543362335110862
"7207",2020,5,9,3,"negative",12511,0.822226603575184
"7208",2020,5,9,3,"neutral",1782,0.11711356466877
"7209",2020,5,9,3,"positive",923,0.0606598317560463
"7210",2020,5,9,4,"negative",11956,0.809369076631465
"7211",2020,5,9,4,"neutral",1968,0.133225020308692
"7212",2020,5,9,4,"positive",848,0.0574059030598429
"7213",2020,5,9,5,"negative",10051,0.806855583206229
"7214",2020,5,9,5,"neutral",1626,0.130529019828209
"7215",2020,5,9,5,"positive",780,0.0626153969655615
"7216",2020,5,9,6,"negative",7831,0.790291654051872
"7217",2020,5,9,6,"neutral",1448,0.146129781007165
"7218",2020,5,9,6,"positive",630,0.0635785649409628
"7219",2020,5,9,7,"negative",8119,0.793956581263446
"7220",2020,5,9,7,"neutral",1403,0.13719929591238
"7221",2020,5,9,7,"positive",704,0.0688441228241737
"7222",2020,5,9,8,"negative",8624,0.793595288488083
"7223",2020,5,9,8,"neutral",1417,0.130394773166467
"7224",2020,5,9,8,"positive",826,0.0760099383454495
"7225",2020,5,9,9,"negative",8743,0.804323827046918
"7226",2020,5,9,9,"neutral",1321,0.121527138914443
"7227",2020,5,9,9,"positive",806,0.0741490340386385
"7228",2020,5,9,10,"negative",10016,0.814838919622519
"7229",2020,5,9,10,"neutral",1428,0.116173120728929
"7230",2020,5,9,10,"positive",848,0.0689879596485519
"7231",2020,5,9,11,"negative",10533,0.812856922364562
"7232",2020,5,9,11,"neutral",1593,0.122935638215774
"7233",2020,5,9,11,"positive",832,0.0642074394196635
"7234",2020,5,9,12,"negative",10795,0.812754103297696
"7235",2020,5,9,12,"neutral",1548,0.116548712543292
"7236",2020,5,9,12,"positive",939,0.0706971841590122
"7237",2020,5,9,13,"negative",12946,0.8209778679688
"7238",2020,5,9,13,"neutral",1786,0.11326019405162
"7239",2020,5,9,13,"positive",1037,0.0657619379795802
"7240",2020,5,9,14,"negative",12743,0.818432883750803
"7241",2020,5,9,14,"neutral",1880,0.120745022479127
"7242",2020,5,9,14,"positive",947,0.0608220937700706
"7243",2020,5,9,15,"negative",12447,0.812732615083252
"7244",2020,5,9,15,"neutral",1890,0.123408423114594
"7245",2020,5,9,15,"positive",978,0.0638589618021548
"7246",2020,5,9,16,"negative",11416,0.823903002309469
"7247",2020,5,9,16,"neutral",1596,0.115184757505774
"7248",2020,5,9,16,"positive",844,0.0609122401847575
"7249",2020,5,9,17,"negative",13481,0.806762417713944
"7250",2020,5,9,17,"neutral",1927,0.115320167564333
"7251",2020,5,9,17,"positive",1302,0.0779174147217235
"7252",2020,5,9,18,"negative",12472,0.808086043799404
"7253",2020,5,9,18,"neutral",1929,0.124983801995594
"7254",2020,5,9,18,"positive",1033,0.0669301542050019
"7255",2020,5,9,19,"negative",12468,0.810347068763811
"7256",2020,5,9,19,"neutral",1873,0.121734043936046
"7257",2020,5,9,19,"positive",1045,0.067918887300143
"7258",2020,5,9,20,"negative",13927,0.821119037792583
"7259",2020,5,9,20,"neutral",2028,0.11956842167325
"7260",2020,5,9,20,"positive",1006,0.0593125405341666
"7261",2020,5,9,21,"negative",14757,0.82510483645513
"7262",2020,5,9,21,"neutral",2111,0.11803187028236
"7263",2020,5,9,21,"positive",1017,0.0568632932625105
"7264",2020,5,9,22,"negative",16537,0.838930600649351
"7265",2020,5,9,22,"neutral",2000,0.101461038961039
"7266",2020,5,9,22,"positive",1175,0.0596083603896104
"7267",2020,5,9,23,"negative",14628,0.828171884730793
"7268",2020,5,9,23,"neutral",2012,0.113910434241069
"7269",2020,5,9,23,"positive",1023,0.0579176810281379
"7270",2020,5,10,0,"negative",16189,0.823071838934364
"7271",2020,5,10,0,"neutral",2319,0.117901265951497
"7272",2020,5,10,0,"positive",1161,0.059026895114139
"7273",2020,5,10,1,"negative",14820,0.829322887520985
"7274",2020,5,10,1,"neutral",1955,0.109401231113598
"7275",2020,5,10,1,"positive",1095,0.0612758813654169
"7276",2020,5,10,2,"negative",13872,0.800230747043553
"7277",2020,5,10,2,"neutral",2510,0.144793769829824
"7278",2020,5,10,2,"positive",953,0.0549754831266224
"7279",2020,5,10,3,"negative",13088,0.811457622915246
"7280",2020,5,10,3,"neutral",2009,0.124558249116498
"7281",2020,5,10,3,"positive",1032,0.0639841279682559
"7282",2020,5,10,4,"negative",12634,0.834092559582756
"7283",2020,5,10,4,"neutral",1733,0.114412094804252
"7284",2020,5,10,4,"positive",780,0.0514953456129927
"7285",2020,5,10,5,"negative",11216,0.831615629865797
"7286",2020,5,10,5,"neutral",1512,0.112107955809298
"7287",2020,5,10,5,"positive",759,0.0562764143249055
"7288",2020,5,10,6,"negative",8583,0.84072876873347
"7289",2020,5,10,6,"neutral",1022,0.100107748065432
"7290",2020,5,10,6,"positive",604,0.0591634832010971
"7291",2020,5,10,7,"negative",7596,0.827541126484367
"7292",2020,5,10,7,"neutral",1011,0.110142717071576
"7293",2020,5,10,7,"positive",572,0.0623161564440571
"7294",2020,5,10,8,"negative",8359,0.835231814548361
"7295",2020,5,10,8,"neutral",1022,0.102118305355715
"7296",2020,5,10,8,"positive",627,0.0626498800959233
"7297",2020,5,10,9,"negative",8868,0.831193176492642
"7298",2020,5,10,9,"neutral",1144,0.107226544193458
"7299",2020,5,10,9,"positive",657,0.0615802793139001
"7300",2020,5,10,10,"negative",8583,0.828874939642685
"7301",2020,5,10,10,"neutral",1195,0.115403186866248
"7302",2020,5,10,10,"positive",577,0.0557218734910671
"7303",2020,5,10,11,"negative",9407,0.81928235499042
"7304",2020,5,10,11,"neutral",1357,0.118184985194217
"7305",2020,5,10,11,"positive",718,0.0625326598153632
"7306",2020,5,10,12,"negative",10251,0.817920689380037
"7307",2020,5,10,12,"neutral",1454,0.116013723769249
"7308",2020,5,10,12,"positive",828,0.0660655868507141
"7309",2020,5,10,13,"negative",11054,0.834957323060654
"7310",2020,5,10,13,"neutral",1367,0.103255532895234
"7311",2020,5,10,13,"positive",818,0.0617871440441121
"7312",2020,5,10,14,"negative",12142,0.838999447208402
"7313",2020,5,10,14,"neutral",1424,0.0983969043670536
"7314",2020,5,10,14,"positive",906,0.062603648424544
"7315",2020,5,10,15,"negative",11951,0.846927928566367
"7316",2020,5,10,15,"neutral",1417,0.100418113528453
"7317",2020,5,10,15,"positive",743,0.0526539579051804
"7318",2020,5,10,16,"negative",13119,0.833534532054133
"7319",2020,5,10,16,"neutral",1769,0.112395959082534
"7320",2020,5,10,16,"positive",851,0.0540695088633331
"7321",2020,5,10,17,"negative",12558,0.822020030110624
"7322",2020,5,10,17,"neutral",1771,0.115925901682267
"7323",2020,5,10,17,"positive",948,0.0620540682071087
"7324",2020,5,10,18,"negative",11893,0.834889434889435
"7325",2020,5,10,18,"neutral",1552,0.108950508950509
"7326",2020,5,10,18,"positive",800,0.0561600561600562
"7327",2020,5,10,19,"negative",13373,0.836073773054079
"7328",2020,5,10,19,"neutral",1779,0.111222256955299
"7329",2020,5,10,19,"positive",843,0.0527039699906221
"7330",2020,5,10,20,"negative",12645,0.838083244962884
"7331",2020,5,10,20,"neutral",1631,0.10809915164369
"7332",2020,5,10,20,"positive",812,0.0538176033934252
"7333",2020,5,10,21,"negative",14320,0.852736259155601
"7334",2020,5,10,21,"neutral",1627,0.0968856070981957
"7335",2020,5,10,21,"positive",846,0.0503781337462038
"7336",2020,5,10,22,"negative",16834,0.865234375
"7337",2020,5,10,22,"neutral",1726,0.0887129934210526
"7338",2020,5,10,22,"positive",896,0.0460526315789474
"7339",2020,5,10,23,"negative",14390,0.857313077152219
"7340",2020,5,10,23,"neutral",1618,0.0963955913017575
"7341",2020,5,10,23,"positive",777,0.0462913315460232
"7342",2020,5,11,0,"negative",17295,0.856697047751139
"7343",2020,5,11,0,"neutral",1934,0.0957994848424807
"7344",2020,5,11,0,"positive",959,0.04750346740638
"7345",2020,5,11,1,"negative",17430,0.861762088401068
"7346",2020,5,11,1,"neutral",1836,0.0907742509641056
"7347",2020,5,11,1,"positive",960,0.0474636606348265
"7348",2020,5,11,2,"negative",14546,0.867278797996661
"7349",2020,5,11,2,"neutral",1518,0.0905079895063201
"7350",2020,5,11,2,"positive",708,0.0422132124970188
"7351",2020,5,11,3,"negative",15184,0.868649885583524
"7352",2020,5,11,3,"neutral",1612,0.0922196796338673
"7353",2020,5,11,3,"positive",684,0.0391304347826087
"7354",2020,5,11,4,"negative",13613,0.856325092784802
"7355",2020,5,11,4,"neutral",1673,0.105239982386614
"7356",2020,5,11,4,"positive",611,0.038434924828584
"7357",2020,5,11,5,"negative",11442,0.850074294205052
"7358",2020,5,11,5,"neutral",1455,0.108098068350669
"7359",2020,5,11,5,"positive",563,0.0418276374442793
"7360",2020,5,11,6,"negative",8987,0.846711889956661
"7361",2020,5,11,6,"neutral",1084,0.102129263237234
"7362",2020,5,11,6,"positive",543,0.0511588468061051
"7363",2020,5,11,7,"negative",8676,0.834712334038869
"7364",2020,5,11,7,"neutral",985,0.094766211275736
"7365",2020,5,11,7,"positive",733,0.0705214546853954
"7366",2020,5,11,8,"negative",8526,0.8326171875
"7367",2020,5,11,8,"neutral",920,0.08984375
"7368",2020,5,11,8,"positive",794,0.0775390625
"7369",2020,5,11,9,"negative",9933,0.835267406659939
"7370",2020,5,11,9,"neutral",1167,0.0981331987891019
"7371",2020,5,11,9,"positive",792,0.0665993945509586
"7372",2020,5,11,10,"negative",10180,0.821166411228523
"7373",2020,5,11,10,"neutral",1416,0.114221182544164
"7374",2020,5,11,10,"positive",801,0.0646124062273131
"7375",2020,5,11,11,"negative",10564,0.817204301075269
"7376",2020,5,11,11,"neutral",1483,0.114721126324747
"7377",2020,5,11,11,"positive",880,0.0680745725999845
"7378",2020,5,11,12,"negative",13118,0.81783042394015
"7379",2020,5,11,12,"neutral",1742,0.10860349127182
"7380",2020,5,11,12,"positive",1180,0.0735660847880299
"7381",2020,5,11,13,"negative",13967,0.810526926648097
"7382",2020,5,11,13,"neutral",2105,0.122156453110492
"7383",2020,5,11,13,"positive",1160,0.0673166202414113
"7384",2020,5,11,14,"negative",13849,0.819904090936001
"7385",2020,5,11,14,"neutral",2047,0.121188798768575
"7386",2020,5,11,14,"positive",995,0.0589071102954236
"7387",2020,5,11,15,"negative",12636,0.829732746733206
"7388",2020,5,11,15,"neutral",1668,0.109527874450062
"7389",2020,5,11,15,"positive",925,0.0607393788167312
"7390",2020,5,11,16,"negative",14580,0.83529074763678
"7391",2020,5,11,16,"neutral",1875,0.107419077628187
"7392",2020,5,11,16,"positive",1000,0.0572901747350329
"7393",2020,5,11,17,"negative",14071,0.823973765883937
"7394",2020,5,11,17,"neutral",1791,0.104877905955379
"7395",2020,5,11,17,"positive",1215,0.071148328160684
"7396",2020,5,11,18,"negative",12698,0.829392553886349
"7397",2020,5,11,18,"neutral",1555,0.101567602873939
"7398",2020,5,11,18,"positive",1057,0.0690398432397126
"7399",2020,5,11,19,"negative",15232,0.847163515016685
"7400",2020,5,11,19,"neutral",1719,0.0956062291434928
"7401",2020,5,11,19,"positive",1029,0.057230255839822
"7402",2020,5,11,20,"negative",15664,0.838050398587555
"7403",2020,5,11,20,"neutral",1918,0.102616232411321
"7404",2020,5,11,20,"positive",1109,0.0593333690011235
"7405",2020,5,11,21,"negative",13980,0.834626865671642
"7406",2020,5,11,21,"neutral",1687,0.100716417910448
"7407",2020,5,11,21,"positive",1083,0.0646567164179104
"7408",2020,5,11,22,"negative",15864,0.840788636845453
"7409",2020,5,11,22,"neutral",1941,0.102872588509646
"7410",2020,5,11,22,"positive",1063,0.0563387746449014
"7411",2020,5,11,23,"negative",15789,0.837035466256693
"7412",2020,5,11,23,"neutral",1998,0.105921645549488
"7413",2020,5,11,23,"positive",1076,0.0570428881938186
"7414",2020,5,12,0,"negative",16337,0.82895270955957
"7415",2020,5,12,0,"neutral",2323,0.117870915364319
"7416",2020,5,12,0,"positive",1048,0.0531763750761112
"7417",2020,5,12,1,"negative",15342,0.837491129428462
"7418",2020,5,12,1,"neutral",1999,0.109121676947432
"7419",2020,5,12,1,"positive",978,0.0533871936241061
"7420",2020,5,12,2,"negative",14346,0.82685878962536
"7421",2020,5,12,2,"neutral",2034,0.117233429394813
"7422",2020,5,12,2,"positive",970,0.0559077809798271
"7423",2020,5,12,3,"negative",12692,0.817414825787338
"7424",2020,5,12,3,"neutral",1909,0.122947124364011
"7425",2020,5,12,3,"positive",926,0.0596380498486507
"7426",2020,5,12,4,"negative",9647,0.836324230602514
"7427",2020,5,12,4,"neutral",1260,0.109232769830949
"7428",2020,5,12,4,"positive",628,0.0544429995665366
"7429",2020,5,12,5,"negative",10421,0.831418541566938
"7430",2020,5,12,5,"neutral",1342,0.10706877293761
"7431",2020,5,12,5,"positive",771,0.0615126854954524
"7432",2020,5,12,6,"negative",8589,0.838687628161312
"7433",2020,5,12,6,"neutral",1057,0.103212576896787
"7434",2020,5,12,6,"positive",595,0.0580997949419002
"7435",2020,5,12,7,"negative",8578,0.847628458498024
"7436",2020,5,12,7,"neutral",923,0.0912055335968379
"7437",2020,5,12,7,"positive",619,0.0611660079051383
"7438",2020,5,12,8,"negative",9852,0.850556850556851
"7439",2020,5,12,8,"neutral",1061,0.0915997582664249
"7440",2020,5,12,8,"positive",670,0.0578433911767245
"7441",2020,5,12,9,"negative",8885,0.840030254325423
"7442",2020,5,12,9,"neutral",965,0.0912357001039992
"7443",2020,5,12,9,"positive",727,0.0687340455705777
"7444",2020,5,12,10,"negative",10699,0.839466457434288
"7445",2020,5,12,10,"neutral",1225,0.0961161239701844
"7446",2020,5,12,10,"positive",821,0.0644174185955277
"7447",2020,5,12,11,"negative",12132,0.844023932099624
"7448",2020,5,12,11,"neutral",1374,0.0955892583831919
"7449",2020,5,12,11,"positive",868,0.0603868095171838
"7450",2020,5,12,12,"negative",13333,0.843807353964939
"7451",2020,5,12,12,"neutral",1501,0.0949939877222961
"7452",2020,5,12,12,"positive",967,0.061198658312765
"7453",2020,5,12,13,"negative",12538,0.850610583446404
"7454",2020,5,12,13,"neutral",1405,0.0953188602442334
"7455",2020,5,12,13,"positive",797,0.0540705563093623
"7456",2020,5,12,14,"negative",11278,0.853811794988266
"7457",2020,5,12,14,"neutral",1270,0.096146566734802
"7458",2020,5,12,14,"positive",661,0.0500416382769324
"7459",2020,5,12,15,"negative",10656,0.852275453891066
"7460",2020,5,12,15,"neutral",1184,0.0946972726545629
"7461",2020,5,12,15,"positive",663,0.053027273454371
"7462",2020,5,12,16,"negative",9863,0.83570581257414
"7463",2020,5,12,16,"neutral",1239,0.104982206405694
"7464",2020,5,12,16,"positive",700,0.0593119810201661
"7465",2020,5,12,17,"negative",11981,0.832765691249044
"7466",2020,5,12,17,"neutral",1530,0.106346006811705
"7467",2020,5,12,17,"positive",876,0.0608883019392507
"7468",2020,5,12,18,"negative",14121,0.836998399620651
"7469",2020,5,12,18,"neutral",1808,0.107166143085768
"7470",2020,5,12,18,"positive",942,0.0558354572935807
"7471",2020,5,12,19,"negative",14388,0.831532104259377
"7472",2020,5,12,19,"neutral",1833,0.105935386927122
"7473",2020,5,12,19,"positive",1082,0.0625325088135005
"7474",2020,5,12,20,"negative",13685,0.839725102779653
"7475",2020,5,12,20,"neutral",1619,0.0993434374424741
"7476",2020,5,12,20,"positive",993,0.0609314597778732
"7477",2020,5,12,21,"negative",16736,0.852095107173769
"7478",2020,5,12,21,"neutral",1926,0.0980601802352222
"7479",2020,5,12,21,"positive",979,0.0498447125910086
"7480",2020,5,12,22,"negative",17232,0.852309822930062
"7481",2020,5,12,22,"neutral",1888,0.0933821347314274
"7482",2020,5,12,22,"positive",1098,0.0543080423385102
"7483",2020,5,12,23,"negative",15473,0.838463205809039
"7484",2020,5,12,23,"neutral",1964,0.106426790939634
"7485",2020,5,12,23,"positive",1017,0.0551100032513276
"7486",2020,5,13,0,"negative",17028,0.840017759360663
"7487",2020,5,13,0,"neutral",2183,0.107690789798234
"7488",2020,5,13,0,"positive",1060,0.0522914508411031
"7489",2020,5,13,1,"negative",17100,0.837660429117272
"7490",2020,5,13,1,"neutral",2213,0.108405995885177
"7491",2020,5,13,1,"positive",1101,0.0539335749975507
"7492",2020,5,13,2,"negative",15564,0.838939197930142
"7493",2020,5,13,2,"neutral",1985,0.106996550237171
"7494",2020,5,13,2,"positive",1003,0.0540642518326865
"7495",2020,5,13,3,"negative",15419,0.835718157181572
"7496",2020,5,13,3,"neutral",2030,0.110027100271003
"7497",2020,5,13,3,"positive",1001,0.0542547425474255
"7498",2020,5,13,4,"negative",14288,0.835751052877866
"7499",2020,5,13,4,"neutral",1838,0.107510528778662
"7500",2020,5,13,4,"positive",970,0.0567384183434722
"7501",2020,5,13,5,"negative",10699,0.849801429706116
"7502",2020,5,13,5,"neutral",1243,0.0987291501191422
"7503",2020,5,13,5,"positive",648,0.0514694201747419
"7504",2020,5,13,6,"negative",9691,0.837669634367707
"7505",2020,5,13,6,"neutral",1051,0.0908462269859106
"7506",2020,5,13,6,"positive",827,0.0714841386463826
"7507",2020,5,13,7,"negative",8238,0.826030281760754
"7508",2020,5,13,7,"neutral",910,0.0912463651860022
"7509",2020,5,13,7,"positive",825,0.0827233530532438
"7510",2020,5,13,8,"negative",7900,0.84114139693356
"7511",2020,5,13,8,"neutral",835,0.0889054514480409
"7512",2020,5,13,8,"positive",657,0.0699531516183986
"7513",2020,5,13,9,"negative",8825,0.833569471993955
"7514",2020,5,13,9,"neutral",1017,0.0960612071408331
"7515",2020,5,13,9,"positive",745,0.0703693208652121
"7516",2020,5,13,10,"negative",10138,0.834471973001893
"7517",2020,5,13,10,"neutral",1184,0.0974565807885423
"7518",2020,5,13,10,"positive",827,0.0680714462095646
"7519",2020,5,13,11,"negative",10519,0.830294419449049
"7520",2020,5,13,11,"neutral",1315,0.103796669034652
"7521",2020,5,13,11,"positive",835,0.0659089115162996
"7522",2020,5,13,12,"negative",12155,0.833333333333333
"7523",2020,5,13,12,"neutral",1536,0.105306458247635
"7524",2020,5,13,12,"positive",895,0.0613602084190319
"7525",2020,5,13,13,"negative",12878,0.836505358882754
"7526",2020,5,13,13,"neutral",1592,0.103410198116272
"7527",2020,5,13,13,"positive",925,0.0600844430009743
"7528",2020,5,13,14,"negative",14058,0.835790725326992
"7529",2020,5,13,14,"neutral",1775,0.105529131985731
"7530",2020,5,13,14,"positive",987,0.0586801426872771
"7531",2020,5,13,15,"negative",14554,0.84005772005772
"7532",2020,5,13,15,"neutral",1702,0.0982395382395382
"7533",2020,5,13,15,"positive",1069,0.0617027417027417
"7534",2020,5,13,16,"negative",13884,0.826920786182251
"7535",2020,5,13,16,"neutral",1734,0.103275759380584
"7536",2020,5,13,16,"positive",1172,0.069803454437165
"7537",2020,5,13,17,"negative",15655,0.83824159348897
"7538",2020,5,13,17,"neutral",1827,0.0978260869565217
"7539",2020,5,13,17,"positive",1194,0.0639323195545085
"7540",2020,5,13,18,"negative",14920,0.837825696316262
"7541",2020,5,13,18,"neutral",1844,0.103548966756514
"7542",2020,5,13,18,"positive",1044,0.0586253369272237
"7543",2020,5,13,19,"negative",15134,0.837242752821421
"7544",2020,5,13,19,"neutral",1806,0.0999114848417792
"7545",2020,5,13,19,"positive",1136,0.0628457623368002
"7546",2020,5,13,20,"negative",16841,0.833877995642701
"7547",2020,5,13,20,"neutral",1944,0.0962566844919786
"7548",2020,5,13,20,"positive",1411,0.0698653198653199
"7549",2020,5,13,21,"negative",17900,0.81537830820389
"7550",2020,5,13,21,"neutral",2575,0.117296041543297
"7551",2020,5,13,21,"positive",1478,0.0673256502528128
"7552",2020,5,13,22,"negative",17511,0.790457274409787
"7553",2020,5,13,22,"neutral",3451,0.15578025549587
"7554",2020,5,13,22,"positive",1191,0.0537624700943439
"7555",2020,5,13,23,"negative",18695,0.810957359128964
"7556",2020,5,13,23,"neutral",3103,0.134602871643604
"7557",2020,5,13,23,"positive",1255,0.0544397692274324
"7558",2020,5,14,0,"negative",16924,0.817979700338328
"7559",2020,5,14,0,"neutral",2637,0.127452875785404
"7560",2020,5,14,0,"positive",1129,0.0545674238762687
"7561",2020,5,14,1,"negative",15877,0.825250792660741
"7562",2020,5,14,1,"neutral",2284,0.11871718904309
"7563",2020,5,14,1,"positive",1078,0.0560320182961692
"7564",2020,5,14,2,"negative",17968,0.842776735459662
"7565",2020,5,14,2,"neutral",2362,0.11078799249531
"7566",2020,5,14,2,"positive",990,0.0464352720450281
"7567",2020,5,14,3,"negative",15789,0.850608770606616
"7568",2020,5,14,3,"neutral",1948,0.10494558775994
"7569",2020,5,14,3,"positive",825,0.0444456416334447
"7570",2020,5,14,4,"negative",15117,0.864520187578634
"7571",2020,5,14,4,"neutral",1589,0.0908726981585268
"7572",2020,5,14,4,"positive",780,0.0446071142628388
"7573",2020,5,14,5,"negative",11935,0.858139200460167
"7574",2020,5,14,5,"neutral",1219,0.0876473971814783
"7575",2020,5,14,5,"positive",754,0.0542134023583549
"7576",2020,5,14,6,"negative",12455,0.857015069152962
"7577",2020,5,14,6,"neutral",1362,0.0937177458198583
"7578",2020,5,14,6,"positive",716,0.0492671850271795
"7579",2020,5,14,7,"negative",9525,0.863867222927626
"7580",2020,5,14,7,"neutral",820,0.0743696716851079
